Time_seq,Hour,Pond,Treatment,Chlorophyll_RFU,Cond_uScm,BGAPC_RFU,ODO_mgL,pH,fDOM_RFU,SpCond_uScm,Temp_C
2,5,B3P2,D,0.9,47.29,-0.68,11.65,6.75,6.84,72.68,6.72
2,6,B3P2,D,0.92,47.2,-0.66,11.63,6.75,6.85,72.61,6.69
2,7,B3P2,D,0.9,47.2,-0.69,11.61,6.74,6.87,72.6,6.67
2,8,B3P2,D,0.82,47.2,-0.69,11.61,6.74,6.87,72.6,6.66
2,9,B3P2,D,0.77,47.18,-0.67,11.6,6.74,6.88,72.61,6.65
2,10,B3P2,D,0.61,47.08,-0.72,11.6,6.74,6.87,72.46,6.66
2,11,B3P2,D,0.5,46.94,-0.72,11.59,6.74,6.83,72.24,6.67
2,12,B3P2,D,0.41,46.91,-0.74,11.61,6.75,6.81,72.14,6.7
2,13,B3P2,D,0.48,46.91,-0.74,11.63,6.75,6.77,72.08,6.73
2,14,B3P2,D,0.47,46.89,-0.71,11.66,6.76,6.74,71.96,6.77
2,15,B3P2,D,0.54,47,-0.7,11.68,6.77,6.73,72.07,6.79
2,16,B3P2,D,0.63,46.94,-0.69,11.7,6.77,6.71,71.9,6.82
2,17,B3P2,D,0.73,46.76,-0.72,11.72,6.77,6.72,71.65,6.82
2,18,B3P2,D,0.8,46.71,-0.72,11.73,6.76,6.73,71.6,6.8
2,19,B3P2,D,0.91,46.7,-0.67,11.74,6.77,6.74,71.86,6.77
3,20,B3P2,D,0.89,46.72,-0.68,11.73,6.77,6.77,71.79,6.73
3,21,B3P2,D,0.88,46.62,-0.66,11.71,6.76,6.78,71.74,6.67
3,22,B3P2,D,0.89,46.65,-0.66,11.69,6.76,6.79,71.88,6.62
3,23,B3P2,D,0.9,46.53,-0.67,11.68,6.75,6.8,71.81,6.57
3,0,B3P2,D,0.94,46.5,-0.67,11.66,6.74,6.81,71.92,6.5
3,1,B3P2,D,0.96,46.5,-0.68,11.65,6.74,6.82,72.07,6.45
3,2,B3P2,D,0.9,46.5,-0.68,11.63,6.73,6.83,72.18,6.39
3,3,B3P2,D,0.84,46.5,-0.67,11.63,6.73,6.84,72.2,6.35
3,4,B3P2,D,0.75,46.45,-0.68,11.61,6.72,6.84,72.2,6.33
3,5,B3P2,D,0.75,46.4,-0.7,11.6,6.71,6.85,72.2,6.32
3,6,B3P2,D,0.89,46.4,-0.65,11.6,6.71,6.86,72.2,6.3
3,7,B3P2,D,0.89,46.4,-0.66,11.59,6.71,6.86,72.2,6.28
3,8,B3P2,D,0.83,46.4,-0.68,11.56,6.7,6.86,72.2,6.26
3,9,B3P2,D,0.73,46.4,-0.68,11.55,6.69,6.85,72.2,6.25
3,10,B3P2,D,0.59,46.32,-0.72,11.57,6.7,6.83,72.2,6.25
3,11,B3P2,D,0.53,46.32,-0.72,11.59,6.71,6.81,72.2,6.27
3,12,B3P2,D,0.44,46.35,-0.73,11.59,6.71,6.75,72.1,6.31
3,13,B3P2,D,0.3,46.5,-0.73,11.62,6.72,6.68,72.1,6.43
3,14,B3P2,D,0.4,46.65,-0.72,11.66,6.73,6.65,72.05,6.54
3,15,B3P2,D,0.3,46.72,-0.71,11.67,6.74,6.62,72.01,6.6
3,16,B3P2,D,0.36,46.79,-0.7,11.7,6.75,6.6,72,6.67
3,17,B3P2,D,0.51,47,-0.73,11.72,6.74,6.56,72,6.83
3,18,B3P2,D,0.66,46.91,-0.69,11.74,6.75,6.57,72,6.78
3,19,B3P2,D,0.71,46.91,-0.7,11.76,6.76,6.59,72,6.77
4,20,B3P2,D,0.79,46.85,-0.7,11.79,6.76,6.59,72,6.72
4,21,B3P2,D,0.75,46.74,-0.68,11.79,6.76,6.64,72,6.64
4,22,B3P2,D,0.75,46.6,-0.7,11.79,6.76,6.67,72,6.54
4,23,B3P2,D,0.75,46.5,-0.68,11.76,6.75,6.71,72,6.49
4,0,B3P2,D,0.81,46.43,-0.67,11.76,6.75,6.7,72,6.43
4,1,B3P2,D,0.75,46.34,-0.7,11.76,6.75,6.73,72,6.35
4,2,B3P2,D,0.84,46.28,-0.68,11.75,6.75,6.75,72,6.28
4,3,B3P2,D,0.74,46.2,-0.67,11.74,6.74,6.76,72,6.22
4,4,B3P2,D,0.8,46.09,-0.65,11.73,6.74,6.78,72.03,6.14
4,5,B3P2,D,0.87,45.96,-0.66,11.71,6.74,6.79,72,6.05
4,6,B3P2,D,0.91,45.85,-0.67,11.71,6.73,6.8,72,5.98
4,7,B3P2,D,0.78,45.79,-0.65,11.71,6.73,6.8,72,5.92
4,8,B3P2,D,0.7,45.71,-0.66,11.67,6.72,6.79,72.09,5.85
4,9,B3P2,D,0.51,45.7,-0.69,11.68,6.73,6.77,72.1,5.85
4,10,B3P2,D,0.33,45.7,-0.7,11.69,6.73,6.76,72.01,5.86
4,11,B3P2,D,0.23,45.81,-0.71,11.7,6.74,6.66,72,5.95
4,12,B3P2,D,0.19,46.01,-0.73,11.73,6.74,6.59,72,6.1
4,13,B3P2,D,0.19,46.16,-0.75,11.76,6.75,6.51,71.97,6.24
4,14,B3P2,D,0.3,46.24,-0.72,11.79,6.76,6.48,71.9,6.32
4,15,B3P2,D,0.37,46.29,-0.73,11.78,6.76,6.47,71.9,6.32
4,16,B3P2,D,0.52,46.3,-0.71,11.83,6.78,6.48,71.9,6.36
4,17,B3P2,D,0.59,46.3,-0.69,11.86,6.78,6.49,71.9,6.39
4,18,B3P2,D,0.68,46.3,-0.7,11.89,6.78,6.47,71.9,6.4
4,19,B3P2,D,0.74,46.29,-0.67,11.9,6.78,6.49,71.9,6.35
5,20,B3P2,D,0.86,46.2,-0.64,11.89,6.78,6.49,71.9,6.28
5,21,B3P2,D,0.81,46.11,-0.67,11.88,6.77,6.53,71.9,6.22
5,22,B3P2,D,0.84,46.09,-0.66,11.87,6.77,6.55,71.96,6.17
5,23,B3P2,D,0.73,46,-0.67,11.86,6.77,6.58,71.93,6.13
5,0,B3P2,D,0.8,46,-0.67,11.85,6.76,6.61,71.95,6.1
5,1,B3P2,D,0.81,45.97,-0.66,11.85,6.76,6.64,72,6.08
5,2,B3P2,D,0.79,45.9,-0.67,11.84,6.76,6.66,72,6.05
5,3,B3P2,D,0.79,45.9,-0.65,11.83,6.76,6.67,72,6.02
5,4,B3P2,D,0.84,45.81,-0.65,11.83,6.76,6.68,72,5.99
5,5,B3P2,D,0.84,45.8,-0.63,11.82,6.77,6.7,72,5.94
5,6,B3P2,D,0.81,45.73,-0.63,11.81,6.76,6.7,72,5.91
5,7,B3P2,D,0.85,45.7,-0.64,11.79,6.76,6.72,72,5.89
5,8,B3P2,D,0.78,45.7,-0.68,11.8,6.76,6.7,72,5.88
5,9,B3P2,D,0.62,45.7,-0.7,11.78,6.75,6.69,72,5.88
5,10,B3P2,D,0.53,45.7,-0.67,11.79,6.76,6.66,72,5.9
5,11,B3P2,D,0.51,45.76,-0.69,11.81,6.77,6.66,72,5.92
5,12,B3P2,D,0.51,45.84,-0.67,11.81,6.77,6.61,72,5.97
5,13,B3P2,D,0.49,45.92,-0.7,11.83,6.78,6.57,72,6.04
5,14,B3P2,D,0.62,46,-0.68,11.86,6.79,6.56,72,6.11
5,15,B3P2,D,0.68,46,-0.71,11.88,6.79,6.53,72,6.14
5,16,B3P2,D,0.74,46,-0.67,11.88,6.8,6.54,71.96,6.14
5,17,B3P2,D,0.76,46,-0.69,11.89,6.79,6.53,71.91,6.15
5,18,B3P2,D,0.82,45.94,-0.68,11.9,6.8,6.5,71.77,6.14
5,19,B3P2,D,0.93,45.84,-0.66,11.9,6.8,6.52,71.7,6.11
6,20,B3P2,D,0.85,45.8,-0.64,11.9,6.79,6.54,71.7,6.09
6,21,B3P2,D,0.84,45.8,-0.65,11.9,6.79,6.58,71.7,6.07
6,22,B3P2,D,0.79,45.74,-0.68,11.9,6.79,6.58,71.7,6.06
6,23,B3P2,D,0.89,45.7,-0.64,11.9,6.79,6.59,71.7,6.04
6,0,B3P2,D,0.86,45.7,-0.66,11.89,6.78,6.6,71.7,6.03
6,1,B3P2,D,0.88,45.7,-0.63,11.87,6.78,6.62,71.7,6.03
6,2,B3P2,D,0.86,45.7,-0.65,11.86,6.78,6.63,71.7,6.02
6,3,B3P2,D,0.85,45.7,-0.63,11.84,6.77,6.64,71.7,6.01
6,4,B3P2,D,0.74,45.68,-0.67,11.83,6.76,6.64,71.7,5.99
6,5,B3P2,D,0.91,45.6,-0.64,11.83,6.76,6.64,71.64,5.98
6,6,B3P2,D,1,45.54,-0.62,11.81,6.75,6.65,71.6,5.96
6,7,B3P2,D,0.89,45.5,-0.66,11.78,6.74,6.65,71.57,5.92
6,8,B3P2,D,0.73,45.4,-0.68,11.77,6.73,6.64,71.5,5.9
6,9,B3P2,D,0.6,45.4,-0.69,11.77,6.73,6.63,71.5,5.89
6,10,B3P2,D,0.51,45.4,-0.68,11.78,6.73,6.62,71.5,5.89
6,11,B3P2,D,0.38,45.44,-0.7,11.8,6.73,6.58,71.5,5.92
6,12,B3P2,D,0.39,45.5,-0.69,11.83,6.74,6.55,71.5,5.96
6,13,B3P2,D,0.41,45.5,-0.68,11.86,6.75,6.53,71.5,6.01
6,14,B3P2,D,0.37,45.61,-0.68,11.9,6.76,6.5,71.5,6.06
6,15,B3P2,D,0.39,45.67,-0.71,11.92,6.77,6.48,71.5,6.11
6,16,B3P2,D,0.38,45.76,-0.71,11.96,6.78,6.47,71.5,6.17
6,17,B3P2,D,0.53,45.8,-0.72,11.99,6.79,6.46,71.5,6.18
6,18,B3P2,D,0.79,45.79,-0.7,12.01,6.79,6.47,71.5,6.17
6,19,B3P2,D,0.86,45.7,-0.64,12,6.79,6.47,71.5,6.13
7,20,B3P2,D,0.91,45.67,-0.66,12,6.79,6.5,71.44,6.11
7,21,B3P2,D,0.89,45.5,-0.64,12.02,6.79,6.53,71.4,6.01
7,22,B3P2,D,0.91,45.4,-0.65,12.01,6.79,6.54,71.4,5.94
7,23,B3P2,D,0.88,45.4,-0.64,12,6.79,6.56,71.5,5.87
7,0,B3P2,D,0.78,45.31,-0.63,12,6.78,6.57,71.5,5.81
7,1,B3P2,D,0.79,45.24,-0.67,11.99,6.78,6.58,71.56,5.75
7,2,B3P2,D,0.76,45.2,-0.63,11.98,6.78,6.58,71.59,5.72
0,20,B3P3,S,0.52,34.1,-0.29,11.99,7.2,3.59,52.2,6.85
0,21,B3P3,S,0.55,34.02,-0.3,12.04,7.24,3.57,52.2,6.8
0,22,B3P3,S,0.46,34,-0.31,12.04,7.25,3.59,52.2,6.75
0,23,B3P3,S,0.48,33.96,-0.31,11.99,7.23,3.64,52.2,6.71
0,0,B3P3,S,0.58,33.9,-0.28,11.95,7.2,3.67,52.2,6.67
0,1,B3P3,S,0.52,33.9,-0.3,11.92,7.18,3.71,52.2,6.64
0,2,B3P3,S,0.47,33.9,-0.31,11.87,7.15,3.76,52.2,6.62
0,3,B3P3,S,0.5,33.9,-0.3,11.87,7.14,3.79,52.2,6.61
0,4,B3P3,S,0.55,33.86,-0.31,11.87,7.14,3.79,52.2,6.57
0,5,B3P3,S,0.58,33.8,-0.29,11.85,7.13,3.8,52.2,6.54
0,6,B3P3,S,0.55,33.8,-0.3,11.83,7.12,3.8,52.27,6.52
0,7,B3P3,S,0.5,33.8,-0.3,11.81,7.1,3.82,52.3,6.5
0,8,B3P3,S,0.39,33.8,-0.33,11.8,7.1,3.82,52.3,6.49
0,9,B3P3,S,0.13,33.8,-0.37,11.81,7.11,3.8,52.3,6.5
0,10,B3P3,S,-0.02,33.82,-0.37,11.8,7.1,3.76,52.2,6.55
0,11,B3P3,S,-0.08,33.96,-0.35,11.8,7.08,3.73,52.2,6.74
0,12,B3P3,S,-0.07,34,-0.36,11.82,7.1,3.68,52.2,6.75
0,13,B3P3,S,0.05,34,-0.35,11.86,7.12,3.67,52.2,6.79
0,14,B3P3,S,0,34.14,-0.34,11.85,7.12,3.58,52.2,6.88
0,15,B3P3,S,0.06,34.17,-0.35,11.87,7.13,3.57,52.2,6.93
0,16,B3P3,S,0.11,34.26,-0.34,11.9,7.14,3.54,52.2,7.03
0,17,B3P3,S,0.24,34.37,-0.34,11.94,7.16,3.53,52.2,7.13
0,18,B3P3,S,0.35,34.34,-0.35,11.93,7.15,3.52,52.2,7.1
0,19,B3P3,S,0.49,34.39,-0.31,11.96,7.18,3.5,52.2,7.18
1,20,B3P3,S,0.5,34.34,-0.32,11.97,7.18,3.54,52.2,7.13
1,21,B3P3,S,0.52,34.3,-0.31,11.93,7.16,3.59,52.2,7.05
1,22,B3P3,S,0.48,34.3,-0.32,11.93,7.16,3.58,52.2,7.09
1,23,B3P3,S,0.5,34.3,-0.33,11.91,7.15,3.6,52.2,7.07
1,0,B3P3,S,0.52,34.3,-0.31,11.89,7.14,3.6,52.2,7.04
1,1,B3P3,S,0.47,34.3,-0.31,11.88,7.16,3.58,52.28,6.99
1,2,B3P3,S,0.52,34.24,-0.29,11.87,7.16,3.6,52.3,6.94
1,3,B3P3,S,0.51,34.17,-0.3,11.84,7.14,3.63,52.3,6.87
1,4,B3P3,S,0.5,34.1,-0.3,11.81,7.11,3.69,52.3,6.8
1,5,B3P3,S,0.51,34.05,-0.3,11.78,7.09,3.72,52.3,6.74
1,6,B3P3,S,0.49,33.94,-0.32,11.76,7.08,3.73,52.22,6.66
1,7,B3P3,S,0.56,33.87,-0.3,11.75,7.08,3.74,52.2,6.59
1,8,B3P3,S,0.48,33.8,-0.31,11.74,7.07,3.74,52.2,6.57
1,9,B3P3,S,0.38,33.8,-0.33,11.74,7.07,3.75,52.2,6.56
1,10,B3P3,S,0.22,33.8,-0.34,11.75,7.08,3.74,52.2,6.56
1,11,B3P3,S,0.17,33.81,-0.33,11.76,7.08,3.69,52.2,6.6
1,12,B3P3,S,0.05,33.9,-0.34,11.77,7.09,3.64,52.17,6.66
1,13,B3P3,S,0.1,33.91,-0.34,11.78,7.09,3.59,52.1,6.72
1,14,B3P3,S,0.07,34,-0.33,11.79,7.09,3.55,52.1,6.8
1,15,B3P3,S,0.03,34,-0.35,11.8,7.09,3.55,52.1,6.81
1,16,B3P3,S,0.27,34,-0.33,11.82,7.08,3.6,52.1,6.84
1,17,B3P3,S,0.36,34.13,-0.31,11.85,7.12,3.51,52.1,6.94
1,18,B3P3,S,0.5,34.2,-0.3,11.92,7.16,3.49,52.1,7.05
1,19,B3P3,S,0.55,34.24,-0.29,11.91,7.16,3.48,52.1,7.07
2,20,B3P3,S,0.55,34.3,-0.28,11.89,7.13,3.5,52.1,7.1
2,21,B3P3,S,0.51,34.23,-0.28,11.9,7.14,3.52,52.1,7.04
2,22,B3P3,S,0.6,34.14,-0.27,11.91,7.14,3.54,52.1,6.96
2,23,B3P3,S,0.48,34.2,-0.27,11.91,7.14,3.55,52.1,7.01
2,0,B3P3,S,0.5,34.2,-0.29,11.94,7.16,3.54,52.1,7.06
2,1,B3P3,S,0.57,34.2,-0.28,11.9,7.13,3.58,52.1,6.98
2,2,B3P3,S,0.52,34.18,-0.28,11.9,7.13,3.56,52.1,6.99
2,3,B3P3,S,0.48,34.1,-0.27,11.91,7.14,3.54,52,6.99
2,4,B3P3,S,0.57,34.1,-0.27,11.82,7.09,3.64,52,6.94
2,5,B3P3,S,0.57,34,-0.27,11.84,7.1,3.6,52,6.9
2,6,B3P3,S,0.57,34,-0.29,11.8,7.08,3.64,52,6.84
2,7,B3P3,S,0.54,33.92,-0.32,11.77,7.07,3.67,52,6.81
2,8,B3P3,S,0.52,33.9,-0.31,11.76,7.06,3.67,52,6.79
2,9,B3P3,S,0.42,33.9,-0.32,11.75,7.06,3.69,52,6.78
2,10,B3P3,S,0.36,33.9,-0.32,11.75,7.06,3.64,51.94,6.79
2,11,B3P3,S,0.35,33.9,-0.32,11.75,7.07,3.62,51.9,6.8
2,12,B3P3,S,0.27,33.9,-0.33,11.77,7.07,3.62,51.9,6.81
2,13,B3P3,S,0.37,33.9,-0.32,11.78,7.07,3.64,51.9,6.82
2,14,B3P3,S,0.28,33.9,-0.32,11.81,7.07,3.64,51.83,6.85
2,15,B3P3,S,0.19,33.9,-0.32,11.88,7.12,3.57,51.8,6.88
2,16,B3P3,S,0.31,33.9,-0.33,11.89,7.11,3.57,51.8,6.93
2,17,B3P3,S,0.46,33.9,-0.31,11.92,7.13,3.54,51.8,6.98
2,18,B3P3,S,0.54,33.9,-0.29,11.91,7.11,3.59,51.8,6.97
2,19,B3P3,S,0.58,33.9,-0.29,11.92,7.1,3.61,51.8,6.93
3,20,B3P3,S,0.56,33.89,-0.29,11.91,7.09,3.66,51.8,6.88
3,21,B3P3,S,0.56,33.8,-0.28,11.9,7.09,3.67,51.8,6.82
3,22,B3P3,S,0.56,33.8,-0.29,11.88,7.09,3.66,51.8,6.77
3,23,B3P3,S,0.61,33.71,-0.29,11.87,7.1,3.67,51.81,6.7
3,0,B3P3,S,0.58,33.67,-0.31,11.84,7.08,3.69,51.9,6.63
3,1,B3P3,S,0.61,33.6,-0.3,11.82,7.07,3.71,51.9,6.57
3,2,B3P3,S,0.62,33.6,-0.27,11.81,7.07,3.71,51.9,6.56
3,3,B3P3,S,0.6,33.6,-0.29,11.79,7.05,3.75,51.9,6.51
3,4,B3P3,S,0.62,33.53,-0.27,11.78,7.05,3.76,51.9,6.49
3,5,B3P3,S,0.64,33.5,-0.26,11.77,7.03,3.77,51.9,6.46
3,6,B3P3,S,0.61,33.5,-0.28,11.76,7.03,3.77,51.9,6.43
3,7,B3P3,S,0.58,33.5,-0.28,11.75,7.03,3.76,51.9,6.42
3,8,B3P3,S,0.49,33.5,-0.3,11.74,7.02,3.79,51.9,6.4
3,9,B3P3,S,0.36,33.5,-0.32,11.74,7.02,3.78,51.9,6.39
3,10,B3P3,S,0.28,33.5,-0.33,11.75,7.02,3.74,51.9,6.41
3,11,B3P3,S,0.16,33.5,-0.33,11.77,7.03,3.71,51.9,6.44
3,12,B3P3,S,0.04,33.56,-0.33,11.78,7.03,3.66,51.9,6.52
3,13,B3P3,S,0.07,33.64,-0.33,11.8,7.03,3.64,51.9,6.6
3,14,B3P3,S,0.1,33.72,-0.32,11.82,7.04,3.57,51.88,6.7
3,15,B3P3,S,0.1,33.8,-0.34,11.83,7.04,3.55,51.8,6.76
3,16,B3P3,S,0.09,33.8,-0.34,11.86,7.04,3.58,51.8,6.78
3,17,B3P3,S,0.32,33.8,-0.31,11.86,7.05,3.58,51.8,6.77
3,18,B3P3,S,0.48,33.8,-0.3,11.9,7.06,3.52,51.8,6.8
3,19,B3P3,S,0.6,33.73,-0.28,11.91,7.07,3.59,51.8,6.73
4,20,B3P3,S,0.61,33.7,-0.28,11.91,7.06,3.64,51.8,6.69
4,21,B3P3,S,0.65,33.7,-0.27,11.91,7.07,3.59,51.8,6.66
4,22,B3P3,S,0.64,33.6,-0.27,11.89,7.06,3.66,51.8,6.6
4,23,B3P3,S,0.61,33.59,-0.29,11.92,7.08,3.66,51.86,6.55
4,0,B3P3,S,0.65,33.5,-0.26,11.93,7.08,3.67,51.9,6.48
4,1,B3P3,S,0.6,33.5,-0.27,11.92,7.09,3.67,51.9,6.43
4,2,B3P3,S,0.56,33.41,-0.29,11.92,7.09,3.67,51.9,6.36
4,3,B3P3,S,0.64,33.4,-0.27,11.89,7.06,3.73,51.9,6.31
4,4,B3P3,S,0.67,33.31,-0.26,11.88,7.06,3.74,51.9,6.24
4,5,B3P3,S,0.65,33.21,-0.27,11.87,7.05,3.77,51.9,6.15
4,6,B3P3,S,0.67,33.2,-0.27,11.86,7.04,3.78,51.9,6.09
4,7,B3P3,S,0.51,33.1,-0.3,11.85,7.04,3.78,51.9,6.01
4,8,B3P3,S,0.32,33.1,-0.32,11.85,7.03,3.78,51.95,5.98
4,9,B3P3,S,0.29,33.1,-0.32,11.86,7.04,3.75,52,5.97
4,10,B3P3,S,0.05,33.1,-0.33,11.87,7.04,3.71,51.91,5.98
4,11,B3P3,S,0.04,33.14,-0.33,11.88,7.04,3.69,51.9,6.06
4,12,B3P3,S,0.04,33.22,-0.34,11.9,7.03,3.66,51.9,6.14
4,13,B3P3,S,-0.01,33.36,-0.33,11.93,7.04,3.57,51.9,6.32
4,14,B3P3,S,0.1,33.59,-0.33,12.01,7.08,3.44,51.9,6.54
4,15,B3P3,S,0.11,33.6,-0.34,12.03,7.08,3.46,51.9,6.57
4,16,B3P3,S,0.27,33.6,-0.33,12.05,7.1,3.43,51.9,6.57
4,17,B3P3,S,0.36,33.6,-0.31,12.06,7.1,3.46,51.9,6.57
4,18,B3P3,S,0.49,33.56,-0.31,12.07,7.1,3.5,51.9,6.52
4,19,B3P3,S,0.62,33.4,-0.28,12.08,7.08,3.64,51.9,6.41
5,20,B3P3,S,0.6,33.4,-0.27,12.12,7.1,3.56,51.9,6.39
5,21,B3P3,S,0.61,33.4,-0.27,12.11,7.1,3.53,51.9,6.35
5,22,B3P3,S,0.64,33.32,-0.27,12.08,7.11,3.57,51.9,6.27
5,23,B3P3,S,0.63,33.3,-0.26,12.08,7.11,3.57,51.9,6.2
5,0,B3P3,S,0.62,33.23,-0.26,12.08,7.11,3.58,51.9,6.16
5,1,B3P3,S,0.62,33.2,-0.26,12.1,7.14,3.54,51.92,6.11
5,2,B3P3,S,0.61,33.19,-0.26,12.06,7.11,3.63,52,6.06
5,3,B3P3,S,0.6,33.1,-0.27,12.05,7.1,3.66,52,6.04
5,4,B3P3,S,0.65,33.1,-0.26,12.05,7.1,3.65,52,6
5,5,B3P3,S,0.64,33.1,-0.26,12.03,7.1,3.67,52,5.97
5,6,B3P3,S,0.64,33.1,-0.26,12,7.08,3.69,52,5.96
5,7,B3P3,S,0.6,33.02,-0.28,12,7.08,3.7,52,5.93
5,8,B3P3,S,0.47,33,-0.3,11.99,7.08,3.71,52,5.92
5,9,B3P3,S,0.37,33,-0.31,11.99,7.07,3.72,52,5.91
5,10,B3P3,S,0.23,33.04,-0.32,11.99,7.07,3.71,52,5.93
5,11,B3P3,S,0.26,33.1,-0.32,11.99,7.07,3.68,52,5.96
5,12,B3P3,S,0.24,33.1,-0.32,12,7.08,3.64,52,6
5,13,B3P3,S,0.27,33.16,-0.31,12.02,7.08,3.61,51.93,6.08
5,14,B3P3,S,0.3,33.22,-0.31,12.05,7.07,3.61,51.9,6.17
5,15,B3P3,S,0.42,33.2,-0.3,12.09,7.11,3.56,51.9,6.17
5,16,B3P3,S,0.49,33.2,-0.3,12.1,7.12,3.59,51.9,6.11
5,17,B3P3,S,0.57,33.2,-0.28,12.09,7.11,3.61,51.9,6.12
5,18,B3P3,S,0.66,33.2,-0.27,12.11,7.11,3.62,51.9,6.14
5,19,B3P3,S,0.73,33.2,-0.26,12.1,7.12,3.6,51.9,6.1
6,20,B3P3,S,0.72,33.13,-0.25,12.09,7.09,3.68,51.89,6.08
6,21,B3P3,S,0.66,33.03,-0.26,12.12,7.1,3.65,51.79,6.07
6,22,B3P3,S,0.71,33,-0.25,12.1,7.1,3.66,51.8,6.04
6,23,B3P3,S,0.71,33,-0.25,12.08,7.1,3.67,51.8,6.02
6,0,B3P3,S,0.71,33,-0.25,12.08,7.09,3.69,51.8,6.01
6,1,B3P3,S,0.68,33,-0.25,12.06,7.08,3.7,51.8,6
6,2,B3P3,S,0.68,33,-0.26,12.04,7.08,3.7,51.8,5.98
6,3,B3P3,S,0.68,32.92,-0.25,12.04,7.09,3.69,51.8,5.96
6,4,B3P3,S,0.7,32.9,-0.25,12.01,7.05,3.75,51.8,5.95
6,5,B3P3,S,0.62,32.9,-0.27,12,7.05,3.74,51.8,5.94
6,6,B3P3,S,0.68,32.9,-0.26,12,7.05,3.73,51.77,5.92
6,7,B3P3,S,0.59,32.88,-0.28,11.98,7.04,3.76,51.7,5.91
6,8,B3P3,S,0.5,32.8,-0.3,11.95,7.02,3.79,51.7,5.86
6,9,B3P3,S,0.45,32.8,-0.3,11.96,7.03,3.77,51.7,5.84
6,10,B3P3,S,0.32,32.8,-0.3,11.98,7.03,3.75,51.7,5.85
6,11,B3P3,S,0.33,32.8,-0.3,11.99,7.04,3.73,51.7,5.87
6,12,B3P3,S,0.27,32.8,-0.31,12,7.04,3.72,51.7,5.89
6,13,B3P3,S,0.16,32.88,-0.31,12.03,7.05,3.69,51.7,5.93
6,14,B3P3,S,0.17,32.9,-0.31,12.11,7.08,3.63,51.7,5.99
6,15,B3P3,S,0.15,32.95,-0.32,12.11,7.08,3.62,51.7,6.04
6,16,B3P3,S,0.17,33,-0.32,12.13,7.08,3.6,51.61,6.13
6,17,B3P3,S,0.38,33,-0.3,12.13,7.09,3.58,51.6,6.12
6,18,B3P3,S,0.53,33,-0.29,12.16,7.1,3.57,51.6,6.15
6,19,B3P3,S,0.67,33,-0.26,12.18,7.09,3.62,51.66,6.07
7,20,B3P3,S,0.66,32.94,-0.26,12.19,7.09,3.62,51.7,6.04
7,21,B3P3,S,0.66,32.87,-0.26,12.21,7.12,3.62,51.7,5.96
7,22,B3P3,S,0.67,32.8,-0.25,12.2,7.11,3.65,51.7,5.88
7,23,B3P3,S,0.66,32.72,-0.25,12.18,7.11,3.68,51.7,5.8
7,0,B3P3,S,0.66,32.7,-0.26,12.17,7.09,3.7,51.7,5.74
7,1,B3P3,S,0.66,32.62,-0.25,12.16,7.08,3.73,51.7,5.67
7,2,B3P3,S,0.67,32.6,-0.25,12.16,7.09,3.73,51.7,5.64
0,20,ERL122,NF,0.21,78.45,-0.79,11.45,7.06,10.83,119.74,6.95
0,21,ERL122,NF,0.24,78.24,-0.78,11.46,7.05,10.84,119.53,6.92
0,22,ERL122,NF,0.27,78.29,-0.77,11.44,7.05,10.85,119.73,6.88
0,23,ERL122,NF,0.24,78.31,-0.8,11.41,7.05,10.87,119.82,6.85
0,0,ERL122,NF,0.27,78.16,-0.79,11.38,7.04,10.9,119.8,6.8
0,1,ERL122,NF,0.25,78.1,-0.78,11.37,7.04,10.91,119.87,6.78
0,2,ERL122,NF,0.27,78.1,-0.77,11.37,7.04,10.92,120,6.75
0,3,ERL122,NF,0.26,78.1,-0.79,11.35,7.03,10.93,120,6.73
0,4,ERL122,NF,0.25,78.1,-0.77,11.33,7.02,10.94,120,6.7
0,5,ERL122,NF,0.24,78.1,-0.78,11.3,7.01,10.95,120,6.7
0,6,ERL122,NF,0.24,78.1,-0.77,11.27,7,10.95,120.03,6.68
0,7,ERL122,NF,0.21,78.1,-0.79,11.25,7,10.96,120.12,6.67
0,8,ERL122,NF,0.19,78.1,-0.8,11.25,7,10.95,120.2,6.67
0,9,ERL122,NF,0.16,78.09,-0.79,11.26,6.99,10.92,120.1,6.67
0,10,ERL122,NF,0.15,78.2,-0.79,11.25,7,10.88,120.1,6.74
0,11,ERL122,NF,0.14,78.51,-0.82,11.29,7.01,10.79,120.01,6.89
0,12,ERL122,NF,0.12,78.79,-0.83,11.31,7.01,10.73,120,7.03
0,13,ERL122,NF,0.16,78.9,-0.82,11.32,7.01,10.73,120,7.07
0,14,ERL122,NF,0.13,78.9,-0.82,11.31,7.01,10.77,120,7.05
0,15,ERL122,NF,0.12,79.06,-0.84,11.34,7.01,10.72,119.96,7.14
0,16,ERL122,NF,0.17,79.05,-0.84,11.36,7.01,10.77,119.93,7.13
0,17,ERL122,NF,0.18,79.11,-0.82,11.37,7.02,10.76,119.9,7.17
0,18,ERL122,NF,0.2,79.16,-0.82,11.38,7.02,10.74,119.9,7.19
0,19,ERL122,NF,0.25,79.2,-0.8,11.39,7.02,10.73,119.9,7.22
1,20,ERL122,NF,0.24,79.22,-0.8,11.39,7.02,10.72,119.9,7.22
1,21,ERL122,NF,0.26,79.19,-0.79,11.4,7.02,10.74,119.92,7.21
1,22,ERL122,NF,0.28,79.03,-0.79,11.38,7.01,10.79,120,7.14
