Time_seq,Hour,Ten_min,Pond,Treatment,Chlorophyll_RFU,Chlorophyll_ugL,Cond_uScm,BGAPC_RFU,BGAPC_ugL,ODO_sat,ODO_mgL,pH,fDOM_RFU,SpCond_uScm,Temp_C
1,11,0,B1P1,S,0.16,1.98,38.9,-1.61,-1.61,96.52,11.71,7.26,2.33,59.3,7
1,11,1,B1P1,S,0.36,2.63,38.9,-1.63,-1.63,96.5,11.72,7.26,2.41,59.3,6.99
1,11,2,B1P1,S,0.14,1.91,38.9,-1.62,-1.62,96.57,11.73,7.26,2.31,59.3,6.99
1,11,3,B1P1,S,0.09,1.76,38.9,-1.61,-1.61,96.65,11.73,7.26,2.29,59.3,7
1,11,4,B1P1,S,0.13,1.88,38.9,-1.62,-1.55,96.73,11.74,7.27,2.29,59.3,7
1,11,5,B1P1,S,0.04,1.62,38.9,-1.65,-1.25,96.75,11.74,7.27,2.32,59.3,7.03
1,12,0,B1P1,S,0.14,1.92,38.9,-1.62,-1.62,96.85,11.74,7.27,2.27,59.3,7.05
1,12,1,B1P1,S,0.03,1.55,39,-1.66,-1.66,96.88,11.74,7.28,2.3,59.3,7.05
1,12,2,B1P1,S,0.05,1.64,38.96,-1.65,-1.65,97,11.76,7.28,2.27,59.26,7.06
1,12,3,B1P1,S,0.06,1.67,38.92,-1.64,-1.64,97.12,11.77,7.29,2.29,59.2,7.06
1,12,4,B1P1,S,0.14,1.91,38.9,-1.65,-1.65,97.17,11.78,7.29,2.28,59.2,7.07
1,12,5,B1P1,S,0.04,1.62,39,-1.68,-1.68,97.25,11.78,7.29,2.28,59.2,7.1
1,13,0,B1P1,S,-0.01,1.44,39,-1.66,-1.66,97.4,11.79,7.29,2.27,59.2,7.13
1,13,1,B1P1,S,0.17,2.02,39,-1.63,-1.63,97.58,11.8,7.3,2.25,59.2,7.15
1,13,2,B1P1,S,0.25,2.26,39,-1.66,-1.66,97.65,11.8,7.3,2.25,59.2,7.19
1,13,3,B1P1,S,0.2,2.1,39,-1.62,-1.62,97.73,11.81,7.3,2.24,59.2,7.19
1,13,4,B1P1,S,0.09,1.76,39.08,-1.65,-1.65,97.78,11.81,7.3,2.31,59.2,7.2
1,13,5,B1P1,S,0.17,2.01,39.1,-1.67,-1.67,97.9,11.82,7.31,2.23,59.2,7.22
1,14,0,B1P1,S,-0.03,1.38,39.12,-1.67,-1.67,98.02,11.82,7.31,2.24,59.2,7.25
1,14,1,B1P1,S,-0.05,1.34,39.12,-1.64,-1.64,98,11.82,7.31,2.21,59.2,7.26
1,14,2,B1P1,S,-0.02,1.42,39.1,-1.68,-1.68,98.03,11.83,7.32,2.23,59.2,7.25
1,14,3,B1P1,S,-0.02,1.41,39.12,-1.66,-1.66,98.07,11.83,7.32,2.22,59.2,7.26
1,14,4,B1P1,S,-0.04,1.37,39.12,-1.69,-1.69,98.23,11.84,7.32,2.2,59.2,7.27
1,14,5,B1P1,S,-0.06,1.27,39.2,-1.71,-1.71,98.42,11.85,7.32,2.19,59.2,7.32
1,15,0,B1P1,S,-0.03,1.41,39.25,-1.69,-1.69,98.78,11.87,7.32,2.19,59.1,7.39
1,15,1,B1P1,S,0.02,1.53,39.3,-1.71,-1.71,99.08,11.9,7.33,2.19,59.1,7.44
1,15,2,B1P1,S,-0.03,1.37,39.3,-1.7,-1.7,99.18,11.9,7.33,2.15,59.1,7.46
1,15,3,B1P1,S,-0.01,1.44,39.3,-1.68,-1.68,99.07,11.89,7.33,2.17,59.1,7.44
1,15,4,B1P1,S,0.1,1.78,39.3,-1.69,-1.69,99.1,11.9,7.34,2.18,59.1,7.43
1,15,5,B1P1,S,0.15,1.94,39.32,-1.66,-1.66,99.13,11.9,7.34,2.18,59.1,7.44
1,16,0,B1P1,S,0.25,2.26,39.38,-1.62,-1.62,99.35,11.91,7.35,2.17,59.1,7.47
1,16,1,B1P1,S,0.31,2.45,39.3,-1.65,-1.65,99.22,11.91,7.35,2.19,59.1,7.44
1,16,2,B1P1,S,0.41,2.75,39.3,-1.6,-1.6,99.4,11.93,7.36,2.18,59.1,7.47
1,16,3,B1P1,S,0.25,2.26,39.3,-1.63,-1.63,99.43,11.93,7.36,2.18,59.1,7.47
1,16,4,B1P1,S,0.28,2.35,39.4,-1.64,-1.64,99.57,11.94,7.37,2.21,59.1,7.5
1,16,5,B1P1,S,0.39,2.69,39.4,-1.65,-1.65,99.58,11.94,7.37,2.18,59.1,7.5
1,17,0,B1P1,S,0.5,3.05,39.4,-1.67,-1.67,99.65,11.95,7.38,2.16,59.17,7.5
1,17,1,B1P1,S,0.37,2.64,39.4,-1.65,-1.65,99.75,11.95,7.38,2.16,59.2,7.52
1,17,2,B1P1,S,0.45,2.9,39.4,-1.64,-1.64,99.8,11.96,7.38,2.17,59.2,7.52
1,17,3,B1P1,S,0.81,4.04,39.4,-1.6,-1.6,99.78,11.96,7.39,2.22,59.2,7.5
1,17,4,B1P1,S,0.52,3.11,39.4,-1.59,-1.59,99.85,11.97,7.39,2.21,59.2,7.51
1,17,5,B1P1,S,0.47,2.96,39.4,-1.66,-1.66,99.85,11.96,7.39,2.18,59.2,7.53
1,18,0,B1P1,S,0.58,3.3,39.4,-1.62,-1.62,99.83,11.96,7.39,2.16,59.2,7.54
1,18,1,B1P1,S,0.52,3.12,39.4,-1.6,-1.6,99.8,11.96,7.39,2.18,59.2,7.53
1,18,2,B1P1,S,0.65,3.53,39.4,-1.58,-1.58,99.8,11.96,7.4,2.18,59.2,7.51
1,18,3,B1P1,S,0.67,3.58,39.4,-1.62,-1.56,99.88,11.98,7.41,2.17,59.2,7.5
1,18,4,B1P1,S,0.65,3.52,39.4,-1.59,-1.59,100,11.99,7.42,2.2,59.2,7.49
1,18,5,B1P1,S,0.62,3.42,39.4,-1.6,-1.6,100,11.99,7.42,2.19,59.2,7.49
1,19,0,B1P1,S,0.63,4.24,39.4,-1.59,-1.59,100.03,11.99,7.42,2.19,59.2,7.49
1,19,1,B1P1,S,0.79,3.97,39.4,-1.54,-1.54,100.07,,7.42,2.22,59.2,7.49
1,19,2,B1P1,S,0.54,3.18,39.4,-1.56,-1.56,100.1,,7.42,2.2,59.2,7.5
1,19,3,B1P1,S,0.53,3.14,39.4,-1.61,-1.61,100,11.99,7.42,2.21,59.2,7.49
1,19,4,B1P1,S,0.66,3.54,39.4,-1.61,-1.61,100,11.98,7.41,2.17,59.2,7.51
1,19,5,B1P1,S,0.57,3.28,39.4,-1.59,-1.59,100.02,11.99,7.41,2.2,59.2,7.5
2,20,0,B1P1,S,0.63,3.44,39.4,-1.57,-1.57,100,11.98,7.4,2.19,59.2,7.51
2,20,1,B1P1,S,0.58,3.31,39.4,-1.56,-1.56,100,11.98,7.4,2.18,59.2,7.5
2,20,2,B1P1,S,0.47,2.94,39.4,-1.62,-1.62,100,11.98,7.4,2.2,59.2,7.5
2,20,3,B1P1,S,0.66,3.54,39.4,-1.58,-1.58,99.9,11.98,7.4,2.21,59.2,7.49
2,20,4,B1P1,S,0.32,2.48,39.4,-1.63,-1.63,99.92,11.98,7.4,2.2,59.2,7.48
2,20,5,B1P1,S,0.45,2.9,39.4,-1.57,-1.57,99.9,11.98,7.39,2.21,59.2,7.48
2,21,0,B1P1,S,0.53,3.14,39.4,-1.62,-1.62,99.82,11.98,7.39,2.21,59.2,7.48
2,21,1,B1P1,S,0.56,3.26,39.4,-1.56,-1.56,99.83,11.98,7.39,2.21,59.2,7.48
2,21,2,B1P1,S,0.71,3.7,39.4,-1.54,-1.54,99.78,11.97,7.39,2.22,59.2,7.47
2,21,3,B1P1,S,0.32,2.48,39.4,-1.61,-1.61,99.73,11.96,7.38,2.2,59.2,7.47
2,21,4,B1P1,S,0.32,2.49,39.4,-1.67,-1.67,99.67,11.96,7.38,2.21,59.2,7.47
2,21,5,B1P1,S,0.36,2.63,39.4,-1.62,-1.62,99.67,11.96,7.38,2.2,59.2,7.46
2,22,0,B1P1,S,0.48,2.98,39.4,-1.62,-1.62,99.62,11.96,7.38,2.21,59.2,7.46
2,22,1,B1P1,S,0.69,3.64,39.4,-1.57,-1.57,99.68,11.96,7.38,2.23,59.2,7.45
2,22,2,B1P1,S,0.7,3.66,39.4,-1.56,-1.56,99.7,11.96,7.38,2.22,59.2,7.45
2,22,3,B1P1,S,0.68,3.61,39.4,-1.59,-1.59,99.68,11.96,7.38,2.22,59.2,7.44
2,22,4,B1P1,S,0.76,3.86,39.4,-1.59,-1.59,99.65,11.96,7.38,2.22,59.2,7.44
2,22,5,B1P1,S,0.58,3.29,39.4,-1.61,-1.61,99.7,11.97,7.38,2.24,59.2,7.44
2,23,0,B1P1,S,0.49,3.02,39.4,-1.58,-1.58,99.58,11.96,7.38,2.22,59.2,7.44
2,23,1,B1P1,S,0.58,3.29,39.4,-1.59,-1.59,99.57,11.96,7.37,2.23,59.2,7.43
2,23,2,B1P1,S,0.45,2.9,39.4,-1.62,-1.62,99.5,11.95,7.37,2.22,59.2,7.43
2,23,3,B1P1,S,0.54,3.16,39.3,-1.61,-1.61,99.5,11.95,7.37,2.24,59.2,7.43
2,23,4,B1P1,S,0.69,3.64,39.3,-1.57,-1.57,99.43,11.95,7.37,2.23,59.2,7.42
2,23,5,B1P1,S,0.58,3.31,39.3,-1.59,-1.59,99.25,11.92,7.36,2.26,59.2,7.42
2,0,0,B1P1,S,0.42,2.79,39.3,-1.58,-1.58,99.3,11.93,7.36,2.24,59.2,7.42
2,0,1,B1P1,S,0.5,3.04,39.3,-1.56,-1.56,99.3,11.93,7.36,2.23,59.2,7.41
2,0,2,B1P1,S,0.43,2.81,39.3,-1.62,-1.62,99.3,11.93,7.36,2.25,59.2,7.41
2,0,3,B1P1,S,0.39,2.7,39.3,-1.62,-1.62,99.3,11.93,7.36,2.24,59.2,7.41
2,0,4,B1P1,S,0.31,2.46,39.3,-1.65,-1.65,99.28,11.93,7.36,2.25,59.2,7.4
2,0,5,B1P1,S,0.51,3.09,39.3,-1.6,-1.6,99.18,11.92,7.35,2.26,59.2,7.39
2,1,0,B1P1,S,0.71,3.7,39.3,-1.56,-1.56,99.1,11.91,7.35,2.25,59.2,7.4
2,1,1,B1P1,S,0.52,3.11,39.3,-1.58,-1.51,99.02,11.9,7.34,2.26,59.2,7.4
2,1,2,B1P1,S,0.75,3.83,39.3,-1.58,-1.58,98.97,11.9,7.34,2.26,59.2,7.39
2,1,3,B1P1,S,0.62,3.43,39.3,-1.54,-1.54,98.9,11.89,7.34,2.25,59.2,7.39
2,1,4,B1P1,S,0.73,3.76,39.3,-1.62,-1.62,98.97,11.9,7.34,2.24,59.2,7.38
2,1,5,B1P1,S,0.42,2.81,39.3,-1.55,-1.55,98.96,11.9,7.34,2.25,59.2,7.39
2,2,0,B1P1,S,0.8,4,39.3,-1.56,-1.56,98.9,11.89,7.34,2.25,59.2,7.38
2,2,1,B1P1,S,0.44,2.84,39.3,-1.6,-1.6,98.88,11.89,7.34,2.25,59.2,7.38
2,2,2,B1P1,S,0.63,3.45,39.3,-1.59,-1.59,98.47,11.84,7.32,2.27,59.2,7.37
2,2,3,B1P1,S,0.54,3.19,39.3,-1.59,-1.59,98.6,11.86,7.32,2.26,59.2,7.37
2,2,4,B1P1,S,0.48,2.98,39.3,-1.58,-1.58,98.62,11.86,7.32,2.26,59.2,7.36
2,2,5,B1P1,S,0.48,2.99,39.2,-1.61,-1.61,98.5,11.85,7.32,2.25,59.2,7.35
2,3,0,B1P1,S,0.32,2.49,39.2,-1.6,-1.6,98.37,11.84,7.31,2.26,59.2,7.34
2,3,1,B1P1,S,0.56,3.22,39.2,-1.57,-1.57,98.3,11.84,7.3,2.28,59.2,7.34
2,3,2,B1P1,S,0.77,3.9,39.2,-1.58,-1.58,98.36,11.83,7.31,2.28,59.2,7.33
2,3,3,B1P1,S,0.55,3.2,39.2,-1.57,-1.57,98.38,11.84,7.3,2.28,59.2,7.33
2,3,4,B1P1,S,0.76,3.87,39.2,-1.55,-1.55,98.35,11.84,7.3,2.26,59.2,7.33
2,3,5,B1P1,S,0.5,3.05,39.2,-1.62,-1.62,98.32,11.84,7.3,2.27,59.2,7.33
2,4,0,B1P1,S,0.62,3.41,39.2,-1.59,-1.59,98.33,11.84,7.3,2.27,59.2,7.33
2,4,1,B1P1,S,0.47,2.96,39.2,-1.58,-1.58,98.3,11.84,7.3,2.27,59.2,7.33
2,4,2,B1P1,S,0.41,2.78,39.2,-1.62,-1.62,98.3,11.84,7.3,2.27,59.2,7.32
2,4,3,B1P1,S,0.76,3.85,39.2,-1.56,-1.56,98.25,11.83,7.29,2.27,59.2,7.32
2,4,4,B1P1,S,0.76,3.85,39.2,-1.56,-1.56,98.15,11.82,7.29,2.27,59.2,7.31
2,4,5,B1P1,S,0.54,3.18,39.2,-1.6,-1.6,98.1,11.82,7.29,2.28,59.2,7.31
2,5,0,B1P1,S,0.63,3.47,39.2,-1.59,-1.59,98.03,11.81,7.28,2.29,59.2,7.3
2,5,1,B1P1,S,0.63,3.46,39.2,-1.59,-1.59,98,11.81,7.28,2.29,59.2,7.3
2,5,2,B1P1,S,0.67,3.58,39.2,-1.55,-1.55,98,11.8,7.28,2.29,59.2,7.3
2,5,3,B1P1,S,0.44,2.87,39.2,-1.61,-1.61,97.93,11.8,7.28,2.29,59.2,7.3
2,5,4,B1P1,S,0.67,3.58,39.12,-1.58,-1.52,97.83,11.79,7.27,2.28,59.2,7.29
2,5,5,B1P1,S,0.55,3.2,39.1,-1.57,-1.57,97.72,11.77,7.26,2.29,59.2,7.29
2,6,0,B1P1,S,0.61,3.39,39.1,-1.58,-1.58,97.63,11.77,7.26,2.29,59.2,7.28
2,6,1,B1P1,S,0.91,4.34,39.1,-1.54,-1.54,97.55,11.76,7.25,2.3,59.1,7.27
2,6,2,B1P1,S,0.55,3.22,39.1,-1.62,-1.62,97.46,11.76,7.25,2.29,59.1,7.26
2,6,3,B1P1,S,0.83,4.09,39.1,-1.53,-1.53,97.38,11.75,7.25,2.3,59.1,7.26
2,6,4,B1P1,S,0.58,3.3,39.1,-1.58,-1.58,97.38,11.75,7.24,2.32,59.1,7.24
2,6,5,B1P1,S,0.92,4.36,39.1,-1.56,-1.56,97.27,11.73,7.24,2.32,59.1,7.24
2,7,0,B1P1,S,0.59,3.33,39.1,-1.62,-1.62,97.25,11.73,7.23,2.3,59.1,7.24
2,7,1,B1P1,S,0.7,3.69,39.1,-1.58,-1.58,97.2,11.73,7.23,2.29,59.1,7.24
2,7,2,B1P1,S,0.48,2.96,39.1,-1.63,-1.63,97.2,11.73,7.23,2.3,59.1,7.23
2,7,3,B1P1,S,0.5,3.05,39.1,-1.62,-1.62,97.12,11.72,7.23,2.31,59.1,7.23
2,7,4,B1P1,S,0.54,3.16,39,-1.6,-1.6,97,11.71,7.22,2.32,59.1,7.21
2,7,5,B1P1,S,0.73,3.76,39,-1.56,-1.56,96.98,11.71,7.22,2.33,59.1,7.21
2,8,0,B1P1,S,0.52,3.11,39,-1.61,-1.61,96.95,11.7,7.22,2.32,59.1,7.22
2,8,1,B1P1,S,0.66,3.55,39,-1.59,-1.59,96.97,11.71,7.22,2.32,59.1,7.21
2,8,2,B1P1,S,0.42,2.81,39,-1.6,-1.6,96.88,11.7,7.22,2.33,59.1,7.21
2,8,3,B1P1,S,0.8,3.98,39,-1.56,-1.56,96.85,11.7,7.22,2.33,59.1,7.2
2,8,4,B1P1,S,0.57,3.27,39,-1.58,-1.58,96.82,11.7,7.21,2.3,59.1,7.19
2,8,5,B1P1,S,0.55,3.22,39,-1.61,-1.61,96.85,11.7,7.21,2.33,59.1,7.19
2,9,0,B1P1,S,0.67,3.59,39,-1.59,-1.59,96.83,11.7,7.21,2.32,59.1,7.19
2,9,1,B1P1,S,0.62,3.41,39,-1.59,-1.59,96.83,11.7,7.21,2.31,59.1,7.19
2,9,2,B1P1,S,0.49,3.02,39,-1.61,-1.61,96.88,11.7,7.21,2.31,59.07,7.18
2,9,3,B1P1,S,0.35,2.58,39,-1.63,-1.63,96.9,11.71,7.21,2.31,59,7.18
2,9,4,B1P1,S,0.43,2.84,38.95,-1.6,-1.6,96.9,11.71,7.22,2.3,59,7.19
2,9,5,B1P1,S,0.4,2.72,38.9,-1.62,-1.62,96.88,11.71,7.22,2.31,59,7.18
2,10,0,B1P1,S,0.44,2.88,38.9,-1.6,-1.6,96.93,11.71,7.22,2.32,59,7.19
2,10,1,B1P1,S,0.33,2.51,38.9,-1.57,-1.57,96.97,11.71,7.22,2.31,59,7.19
2,10,2,B1P1,S,0.44,2.84,38.9,-1.61,-1.61,96.97,11.71,7.22,2.32,59,7.19
2,10,3,B1P1,S,0.51,3.08,38.9,-1.62,-1.62,97.03,11.72,7.23,2.31,59,7.19
2,10,4,B1P1,S,0.48,3,38.9,-1.61,-1.61,97.1,11.73,7.23,2.29,59,7.2
2,10,5,B1P1,S,0.28,2.36,38.9,-1.64,-1.64,97.1,11.73,7.23,2.3,59,7.2
2,11,0,B1P1,S,0.62,3.44,38.9,-1.57,-1.57,97.17,11.74,7.24,2.3,59,7.2
2,11,1,B1P1,S,0.37,2.65,38.9,-1.57,-1.57,97.25,11.74,7.24,2.29,59,7.21
2,11,2,B1P1,S,0.46,2.9,38.9,-1.6,-1.6,97.28,11.75,7.24,2.3,59,7.21
2,11,3,B1P1,S,0.52,3.11,38.9,-1.56,-1.56,97.3,11.75,7.24,2.29,59,7.21
2,11,4,B1P1,S,0.56,3.24,38.9,-1.58,-1.58,97.33,11.75,7.24,2.31,59,7.2
2,11,5,B1P1,S,0.48,3,38.9,-1.58,-1.58,97.4,11.77,7.25,2.3,59,7.2
2,12,0,B1P1,S,0.44,2.87,38.9,-1.59,-1.59,97.47,11.77,7.25,2.27,58.9,7.21
2,12,1,B1P1,S,0.31,2.45,38.9,-1.61,-1.61,97.47,11.77,7.26,2.29,58.9,7.21
2,12,2,B1P1,S,0.44,2.86,38.9,-1.59,-1.59,97.52,11.77,7.26,2.28,58.9,7.22
2,12,3,B1P1,S,0.4,2.73,38.9,-1.63,-1.63,97.65,11.79,7.26,2.29,58.9,7.22
2,12,4,B1P1,S,0.35,2.57,38.9,-1.62,-1.62,97.7,11.79,7.27,2.28,58.9,7.23
2,12,5,B1P1,S,0.28,2.37,38.9,-1.65,-1.65,97.7,11.8,7.27,2.27,58.9,7.22
2,13,0,B1P1,S,0.48,2.98,38.9,-1.58,-1.58,97.78,11.8,7.27,2.28,58.9,7.22
2,13,1,B1P1,S,0.7,3.67,38.9,-1.56,-1.56,97.8,11.8,7.27,2.26,58.9,7.23
2,13,2,B1P1,S,0.44,2.87,38.9,-1.6,-1.6,97.83,11.81,7.28,2.27,58.9,7.23
2,13,3,B1P1,S,0.33,2.51,38.9,-1.65,-1.65,97.88,11.81,7.28,2.28,58.9,7.23
2,13,4,B1P1,S,0.25,2.27,38.9,-1.62,-1.62,97.95,11.82,7.28,2.32,58.9,7.24
2,13,5,B1P1,S,0.61,3.39,38.9,-1.62,-1.62,98.08,11.83,7.29,2.29,58.9,7.24
2,14,0,B1P1,S,0.52,3.12,38.9,-1.59,-1.59,98.2,11.84,7.29,2.25,58.9,7.26
2,14,1,B1P1,S,0.47,2.96,38.9,-1.59,-1.59,98.33,11.86,7.3,2.24,58.9,7.27
2,14,2,B1P1,S,0.43,2.84,38.9,-1.6,-1.6,98.42,11.86,7.3,2.24,58.9,7.27
2,14,3,B1P1,S,0.35,2.58,38.9,-1.62,-1.62,98.5,11.87,7.31,2.24,58.9,7.29
2,14,4,B1P1,S,0.27,2.33,38.9,-1.63,-1.63,98.57,11.88,7.31,2.24,58.9,7.28
2,14,5,B1P1,S,0.37,2.64,38.9,-1.61,-1.61,98.6,11.89,7.31,2.23,58.9,7.29
2,15,0,B1P1,S,0.36,2.62,39,-1.61,-1.61,98.67,11.89,7.32,2.24,58.9,7.29
2,15,1,B1P1,S,0.28,2.36,39,-1.64,-1.64,98.75,11.89,7.32,2.21,58.9,7.32
2,15,2,B1P1,S,0.15,1.94,39,-1.64,-1.64,98.88,11.91,7.32,2.23,58.9,7.31
2,15,3,B1P1,S,0.84,4.12,39,-1.55,-1.55,98.88,11.91,7.33,2.22,58.9,7.31
2,15,4,B1P1,S,0.24,2.25,39,-1.64,-1.64,98.97,11.91,7.33,2.22,58.8,7.32
2,15,5,B1P1,S,0.24,2.24,39,-1.66,-1.66,99.08,11.93,7.34,2.23,58.8,7.34
2,16,0,B1P1,S,0.38,2.66,39,-1.61,-1.61,99.3,11.95,7.34,2.22,58.8,7.36
2,16,1,B1P1,S,0.51,3.08,39,-1.61,-1.61,99.35,11.95,7.35,2.21,58.8,7.37
2,16,2,B1P1,S,0.72,3.72,39,-1.58,-1.58,99.45,11.96,7.35,2.22,58.8,7.38
2,16,3,B1P1,S,0.5,3.05,39,-1.63,-1.63,99.4,11.96,7.36,2.24,58.8,7.37
2,16,4,B1P1,S,0.6,3.34,39,-1.57,-1.57,99.4,11.96,7.36,2.2,58.8,7.36
2,16,5,B1P1,S,0.57,3.27,39,-1.54,-1.54,99.48,11.96,7.36,2.23,58.8,7.37
2,17,0,B1P1,S,0.51,3.07,39,-1.62,-1.62,99.62,11.98,7.36,2.22,58.8,7.38
2,17,1,B1P1,S,0.51,3.08,39,-1.63,-1.63,99.6,11.97,7.36,2.22,58.8,7.38
2,17,2,B1P1,S,0.67,3.58,39,-1.58,-1.58,99.67,11.98,7.37,2.21,58.8,7.38
2,17,3,B1P1,S,0.63,3.44,39,-1.6,-1.6,99.55,11.98,7.37,2.21,58.8,7.37
2,17,4,B1P1,S,0.62,3.43,39,-1.57,-1.57,99.67,11.99,7.37,2.24,58.8,7.36
2,17,5,B1P1,S,0.61,3.38,39,-1.58,-1.58,99.7,11.99,7.37,2.25,58.8,7.36
2,18,0,B1P1,S,0.76,3.85,39,-1.61,-1.61,99.67,11.99,7.37,2.22,58.8,7.36
2,18,1,B1P1,S,0.8,3.99,39,-1.54,-1.54,99.67,11.99,7.38,2.2,58.8,7.35
2,18,2,B1P1,S,0.52,3.12,39,-1.58,-1.58,99.6,11.99,7.37,2.21,58.8,7.35
2,18,3,B1P1,S,1.07,4.84,39,-1.5,-1.5,99.6,11.99,7.37,2.22,58.8,7.35
2,18,4,B1P1,S,0.72,3.72,39,-1.59,-1.59,99.83,,7.38,2.23,58.8,7.36
2,18,5,B1P1,S,0.89,4.29,39,-1.54,-1.54,99.73,11.99,7.37,2.23,58.8,7.34
2,19,0,B1P1,S,0.74,3.82,39,-1.57,-1.57,99.7,11.99,7.37,2.23,58.8,7.34
2,19,1,B1P1,S,0.83,4.06,39,-1.56,-1.56,99.58,11.99,7.37,2.24,58.8,7.32
2,19,2,B1P1,S,0.79,3.97,39,-1.55,-1.55,99.5,11.99,7.36,2.24,58.8,7.31
2,19,3,B1P1,S,0.88,4.25,39,-1.53,-1.53,99.53,11.99,7.36,2.25,58.8,7.31
2,19,4,B1P1,S,0.84,4.12,39,-1.54,-1.54,99.47,11.98,7.36,2.25,,7.3
2,19,5,B1P1,S,0.79,3.96,39,-1.54,-1.54,99.42,11.98,7.36,2.24,58.8,7.3
3,20,0,B1P1,S,0.65,3.52,39,-1.54,-1.54,99.4,11.98,7.36,2.26,58.82,7.3
3,20,1,B1P1,S,0.86,4.18,39,-1.54,-1.54,99.4,11.98,7.35,2.25,58.9,7.3
3,20,2,B1P1,S,0.76,3.88,38.9,-1.58,-1.58,99.35,11.97,7.35,2.26,58.9,7.29
3,20,3,B1P1,S,0.72,3.71,38.9,-1.56,-1.56,99.3,11.97,7.35,2.27,58.9,7.28
3,20,4,B1P1,S,0.81,4.02,38.9,-1.58,-1.58,99.28,11.97,7.35,2.27,58.9,7.27
3,20,5,B1P1,S,0.7,3.66,38.9,-1.58,-1.58,99.28,11.97,7.34,2.26,58.9,7.27
3,21,0,B1P1,S,0.79,3.98,38.9,-1.54,-1.54,99.2,11.96,7.34,2.28,58.9,7.26
3,21,1,B1P1,S,0.81,4.02,38.9,-1.54,-1.54,99.2,11.96,7.34,2.28,58.9,7.26
3,21,2,B1P1,S,1.01,4.63,38.9,-1.54,-1.54,99.16,11.96,7.34,2.28,58.9,7.26
3,21,3,B1P1,S,0.81,4.02,38.9,-1.55,-1.55,99.17,11.96,7.34,2.26,58.9,7.26
3,21,4,B1P1,S,0.69,3.63,38.9,-1.54,-1.54,99.07,11.96,7.34,2.28,58.9,7.24
3,21,5,B1P1,S,0.75,3.83,38.9,-1.51,-1.51,99.03,11.95,7.33,2.27,58.9,7.23
3,22,0,B1P1,S,0.69,3.64,38.9,-1.56,-1.56,99,11.95,7.33,2.29,58.9,7.23
3,22,1,B1P1,S,0.69,3.65,38.9,-1.54,-1.54,98.98,11.95,7.33,2.28,58.9,7.23
3,22,2,B1P1,S,0.77,3.9,38.9,-1.57,-1.57,98.88,11.93,7.32,2.28,58.9,7.22
3,22,3,B1P1,S,0.88,4.23,38.9,-1.52,-1.52,98.87,11.94,7.32,2.27,58.9,7.21
3,22,4,B1P1,S,0.71,3.72,38.9,-1.57,-1.57,98.83,11.93,7.32,2.28,58.9,7.21
3,22,5,B1P1,S,0.78,3.95,38.9,-1.54,-1.54,98.6,11.91,7.31,2.3,58.9,7.18
3,23,0,B1P1,S,0.58,3.31,38.9,-1.57,-1.57,98.6,11.91,7.31,2.3,58.9,7.17
3,23,1,B1P1,S,0.94,4.43,38.9,-1.55,-1.55,98.6,11.91,7.31,2.28,58.9,7.19
3,23,2,B1P1,S,0.74,3.8,,-1.55,-1.55,98.63,11.91,7.31,2.28,58.9,7.19
3,23,3,B1P1,S,0.55,3.22,38.8,-1.58,-1.58,98.6,11.91,7.31,2.29,58.9,7.18
3,23,4,B1P1,S,0.88,4.22,38.8,-1.52,-1.52,98.58,11.92,7.3,2.31,58.9,7.17
3,23,5,B1P1,S,0.92,4.37,38.8,-1.54,-1.54,98.47,11.91,7.3,2.29,58.9,7.16
3,0,0,B1P1,S,0.71,3.72,38.8,-1.57,-1.57,98.48,11.91,7.3,2.31,58.9,7.15
3,0,1,B1P1,S,0.62,3.43,38.8,-1.57,-1.57,98.4,11.9,7.29,2.34,58.9,7.13
3,0,2,B1P1,S,0.99,4.59,38.8,-1.49,-1.49,98.34,11.9,7.29,2.31,58.9,7.13
3,0,3,B1P1,S,0.64,3.49,38.8,-1.55,-1.55,98.32,11.9,7.29,2.3,58.9,7.12
3,0,4,B1P1,S,1.1,4.92,38.8,-1.57,-1.41,98.28,11.89,7.28,2.32,58.9,7.13
3,0,5,B1P1,S,0.77,3.89,38.8,-1.53,-1.53,98.23,11.88,7.28,2.3,58.9,7.12
3,1,0,B1P1,S,0.84,4.11,38.8,-1.53,-1.53,98.2,11.88,7.28,2.31,58.9,7.13
3,1,1,B1P1,S,0.62,3.41,38.8,-1.54,-1.54,98.18,11.88,7.28,2.31,58.9,7.13
3,1,2,B1P1,S,0.72,3.74,38.8,-1.57,-1.57,98.15,11.88,7.28,2.32,58.9,7.13
3,1,3,B1P1,S,0.78,3.93,38.8,-1.53,-1.53,98.08,11.87,7.27,2.31,58.9,7.12
3,1,4,B1P1,S,0.9,4.32,38.8,-1.47,-1.47,98.05,11.86,7.27,2.3,58.9,7.12
3,1,5,B1P1,S,0.6,3.36,38.8,-1.52,-1.52,98.04,11.87,7.27,2.3,58.9,7.11
3,2,0,B1P1,S,0.73,3.76,38.8,-1.56,-1.56,98,11.87,7.27,2.3,58.9,7.11
3,2,1,B1P1,S,0.67,3.57,38.8,-1.5,-1.5,98,11.86,7.27,2.3,58.9,7.1
3,2,2,B1P1,S,0.73,3.77,38.8,-1.52,-1.52,97.95,11.86,7.27,2.33,58.9,7.1
3,2,3,B1P1,S,0.84,4.12,38.8,-1.48,-1.48,97.97,11.86,7.26,2.33,58.9,7.09
